mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_learning_rate,param_loss,param_max_depth,param_max_features,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,split25_test_score,split26_test_score,split27_test_score,split28_test_score,split29_test_score,split30_test_score,split31_test_score,split32_test_score,split33_test_score,split34_test_score,split35_test_score,split36_test_score,split37_test_score,split38_test_score,split39_test_score,split40_test_score,split41_test_score,split42_test_score,split43_test_score,split44_test_score,split45_test_score,split46_test_score,split47_test_score,split48_test_score,split49_test_score,mean_test_score,std_test_score,rank_test_score
1.2906963205337525,0.011564876517976353,0.03755530834197998,0.0004731815566889292,friedman_mse,0.2,deviance,8,log2,10,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 1.0}",0.9841993213501553,0.9857069113548377,0.9878387808577059,0.9905135683416937,0.9851974741501541,0.9827069919411363,0.9886495767330598,0.9846881352010808,0.9851753282447298,0.9865504421274685,0.9851492228921293,0.9876799391029669,0.9873477253976057,0.9869067254688385,0.9849010274233152,0.9843849509634269,0.9877984418786312,0.9854361570386653,0.9862591734363033,0.987616462461528,0.9854879583154894,0.9842453614879931,0.9857241510508061,0.9871368395322383,0.9873080468236678,0.985269526891905,0.9860312138858303,0.9850969464891224,0.9825815228994758,0.9919399178683822,0.9848959036408951,0.9897145683234806,0.9845474173213958,0.9858592340315344,0.9844240301552721,0.9857044136810262,0.986961471414434,0.9875501210647485,0.9860308153692662,0.9863198051319294,0.9838771958860919,0.9863339698670315,0.9845761675831446,0.984666176508292,0.9898806874848706,0.9884039092466791,0.9852531406286731,0.9863380531204765,0.9855187972097376,0.9832231337967287,0.9861121370615209,0.001895591076418831,1
1.260441460609436,0.012208988354638635,0.03717304229736328,0.0004315277171182327,friedman_mse,0.1,deviance,8,log2,10,0.95,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 0.95}",0.9858346734426906,0.9861384297659489,0.9886803597429792,0.9898053222835499,0.9823275657917488,0.9828486887059272,0.9896988041637396,0.9853616204838083,0.9839807763696943,0.9858184107964176,0.9863550209648618,0.9869939442494584,0.9856829446576987,0.9872729714559382,0.98566244994294,0.9849675359568163,0.9860615113253779,0.9848238353731471,0.985885263414773,0.9883602868554833,0.9831228242381969,0.9827142813685091,0.9864134315776228,0.9864642717665978,0.9878420973821628,0.9864427920353236,0.9850137147137843,0.9857629818979436,0.9831776281561166,0.9920672364007335,0.9849025901641948,0.9902002081448702,0.9850748229188234,0.9869691330952716,0.9819669742711904,0.9874032842125746,0.9855060108163259,0.9853086644304241,0.9866862921361299,0.9870878372583602,0.9852749115988253,0.9858995484437256,0.9844697157925429,0.9849157266651751,0.9900398217311617,0.9867456790472605,0.9870572158037888,0.9863103179709982,0.9849310375544515,0.983560131929315,0.986037831985308,0.0020668310970441287,2
1.2799543142318726,0.011631554580563343,0.03682526111602783,0.0003871766144094432,friedman_mse,0.1,deviance,8,log2,10,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 1.0}",0.9834364806528312,0.9874581424548466,0.9868003050642749,0.9880135684269759,0.9817404488709066,0.9839431651536733,0.9888771769095339,0.9860081834393297,0.9839574920405768,0.9863223012414843,0.9872414251169819,0.9853664604528813,0.9849300479781979,0.9867146114630284,0.985906121139814,0.9862967301719456,0.9854628269568699,0.9854001973070045,0.9852834014057607,0.9893969626863093,0.9818762805429675,0.9828918547811284,0.9867528538460546,0.9876245419750911,0.986530389563233,0.9845835716852509,0.984116138494908,0.9852628269146739,0.9849446063785832,0.9912819073555351,0.9840143375192856,0.9895916460044489,0.9863415374294698,0.9868368451597984,0.9854291219697757,0.9849846312725002,0.9864487668987054,0.9857886053057076,0.9855521404943517,0.9877285807656397,0.9846958846153079,0.985690150931384,0.9857453213874846,0.9852890427950258,0.9894575896531451,0.9876807035807851,0.9872114854462783,0.9853339524150195,0.987752259281163,0.9853570126569146,0.9860270127210568,0.001870495256339239,3
1.2621490383148193,0.01508031632309266,0.037320761680603026,0.001316896246004359,friedman_mse,0.2,deviance,8,log2,10,0.95,"{'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 0.95}",0.9868476223860669,0.9866415798689718,0.9879796226087502,0.9888248223746221,0.9831589791472144,0.9850606021554851,0.9882860116259774,0.9876324167793709,0.9841600406240121,0.9864397596569496,0.9860345873561991,0.9875772444685312,0.9859030783220752,0.987117672596131,0.9861032614033268,0.9833709812639866,0.988726281294564,0.983972175958983,0.9853662943241794,0.9900212067296057,0.9830924286509563,0.9824352777307265,0.984782092215634,0.9885675216167329,0.9868232525849848,0.9846809851313933,0.9850652416285772,0.9839581267098199,0.9843833429923041,0.9906882192136115,0.9844440340359885,0.9880230610306491,0.9842756885001576,0.9870736501919197,0.9854654009752049,0.9852101764983676,0.9853227248246572,0.9873269918194723,0.9831151498882142,0.9866599251305461,0.9866021751191296,0.98512809966555,0.9846242962970806,0.984810405083968,0.9891681090707891,0.9862164578615727,0.9861661174106485,0.9850746472106715,0.9860435853044679,0.983599603347512,0.9859610205737261,0.001882239623982278,4
1.2401494979858398,0.022101261557127935,0.03773924350738525,0.0011097418100821164,friedman_mse,0.2,deviance,8,log2,10,0.9,"{'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 0.9}",0.9846127912942017,0.9860617151311573,0.9885491650632826,0.988442225734028,0.9809052138880245,0.9832039087073572,0.988660122027401,0.9865286769575116,0.9854181965617519,0.9877010756648339,0.985339643590381,0.9879581553974607,0.9862289264622135,0.9885773220137886,0.987417302451845,0.9839002092134852,0.9878487927928482,0.9856388940266623,0.9846703369266219,0.9888440228931079,0.9818594140937076,0.9831632181202214,0.9858495118288328,0.9892639177448224,0.9874385574229694,0.9871539070487193,0.9823787849638761,0.9829425751658084,0.9831494404349954,0.9910031668222847,0.9849328102377759,0.9899274884331865,0.9832728326389606,0.9870713158197129,0.9861847767749078,0.9844263265452415,0.9870754340235729,0.987603693271374,0.9842933439426729,0.9843267695473251,0.9853494337224665,0.9855096906082295,0.9857049469172801,0.9858535644727967,0.9880365333540826,0.987654381546237,0.9863046495697798,0.9856358160853789,0.9841290294290825,0.982816410761836,0.9859363687629219,0.002203836775694027,5
1.358425784111023,0.05282225153928246,0.03705898761749268,0.003594450705628737,friedman_mse,0.1,deviance,8,sqrt,10,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 10, 'subsample': 1.0}",0.9845483373543467,0.9866472341143284,0.9884327172586126,0.9870527273072787,0.980884269287962,0.9845061364204124,0.9885842397202579,0.9879686832630851,0.9829182119691218,0.9871920289103299,0.9869570656104069,0.9879024449038265,0.9854174547017853,0.9888848096316268,0.98559412663831,0.9862719658531607,0.9859230504258397,0.9847657153736418,0.9867193959714484,0.9875714951412666,0.9837496943888325,0.9830876687664233,0.985535015720644,0.9879768668040345,0.9875757552650691,0.9854669536617531,0.9853698889028957,0.9825804273195669,0.9813318941419281,0.9912211674793376,0.9849520204200688,0.9890939259604249,0.9852985098441792,0.9849537391810161,0.9823190273887334,0.9856982296520738,0.9855639379680285,0.9859834001568171,0.9848695338521436,0.9857079086696409,0.9849226674626346,0.9853007198734358,0.9844274917783169,0.985932183396479,0.9883718888543072,0.9865695803683577,0.9860071669433312,0.9851651918359602,0.9869286367357726,0.9838060481723554,0.9858101850164321,0.0020052866535751846,6
1.1918046569824219,0.027458435206160953,0.03676930904388428,0.0004923880471851196,friedman_mse,0.2,deviance,8,log2,10,0.85,"{'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 0.85}",0.9843182464573035,0.9857929751813923,0.9866394243485427,0.9872954842617148,0.9812846256527304,0.9829892837829222,0.9858283804461759,0.9864375898669527,0.9850104777325377,0.9861381282636511,0.9868257994560269,0.9869234502930018,0.9846732993675946,0.9866114227379892,0.9856934248020197,0.9834413344952827,0.9842585242101487,0.9835492454448975,0.9842461108765865,0.9885181298198293,0.9832162779129929,0.9831812331916645,0.9835328412921953,0.9874943300815302,0.9857498512985442,0.9864435616277867,0.9842542726923332,0.9855687052838104,0.9834163126024423,0.9899227246948165,0.985839329641451,0.990253578136946,0.986264513382587,0.9874161313909738,0.9838008911712836,0.9855496892697306,0.98738695932508,0.9866134577859388,0.9850256380855603,0.9881698993671545,0.987050673883419,0.98628648625164,0.9850962087429614,0.984084159619828,0.9904131880900511,0.9878575449529082,0.9851473677246727,0.9856894797408617,0.9848391445742305,0.9845651908911714,0.9857321000040774,0.0018880922720825285,7
1.3618590593338014,0.01878040231122691,0.037335138320922855,0.0008126390507234456,friedman_mse,0.2,deviance,8,sqrt,10,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 10, 'subsample': 1.0}",0.9849475368934982,0.9858943609236326,0.988455463479303,0.9884228748165862,0.9824941472144415,0.985302070161939,0.98902716785639,0.9861869284773549,0.9832174316025174,0.9865556516927763,0.9862191400191724,0.9879787624906393,0.9862528736101085,0.987307394805945,0.9850314475913823,0.9853703093957819,0.9855632865249735,0.9840559596590713,0.9852643118158421,0.988855012103607,0.9820001834697736,0.9824472721521309,0.9857005416287381,0.9873566584614479,0.988158469585365,0.9852560972053505,0.9832122625602778,0.9813424225073494,0.9842345119718224,0.9905368909292113,0.9825558783576124,0.9908416300727204,0.9840156909681264,0.9872476848102648,0.9841574124217589,0.9856279742787523,0.9867816890992869,0.9871941609390843,0.9845048583478235,0.9835478158176851,0.9850218725164653,0.9870851636045046,0.9823386397116598,0.9860308468138209,0.9890045245011587,0.9872357419777827,0.9857944729031525,0.9841879088454263,0.9863737577383397,0.9842191778192759,0.9857282868630227,0.0021696340778413264,8
1.3202866840362548,0.014674543213218474,0.036763362884521485,0.00041418641833343634,friedman_mse,0.1,deviance,8,sqrt,10,0.95,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 10, 'subsample': 0.95}",0.9858548011298527,0.98547145538487,0.9874296738902109,0.9880642379348616,0.9822886883148323,0.9843179080104507,0.9886525451213348,0.9877199657283153,0.9846862416466093,0.9865120455095621,0.9864704951019586,0.9877172948414307,0.9841793584947123,0.9866836469558022,0.9853733091261198,0.9844165627552481,0.9851669111611724,0.9827189799029048,0.9853673611318449,0.9894000537745964,0.9822642555540391,0.9834148179816602,0.9848257746040028,0.9883339101809737,0.9858462340491754,0.984792098459965,0.9842658038093808,0.9828707664183172,0.984678817505493,0.99023495711865,0.9862363160660139,0.9892930380447224,0.9823146097387173,0.9867464345557039,0.9836786736175952,0.9847835024247148,0.9869370828493222,0.9862669331372242,0.9835260505994896,0.9861201244942424,0.9844135720586532,0.9844228161717667,0.9859055926352326,0.9853858050699866,0.9876618186533873,0.9885576368705402,0.9862261383909436,0.9856214206390114,0.9867386494153421,0.9846655801085868,0.985710415342791,0.0019073761744217844,9
1.3254103231430054,0.014665170921721498,0.03692063808441162,0.0006096600155514907,friedman_mse,0.2,deviance,8,sqrt,10,0.95,"{'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 10, 'subsample': 0.95}",0.9858274246316144,0.9873581853699476,0.9872805393229813,0.9889184990928948,0.9857815029221568,0.9829791954859907,0.9890488346727629,0.9852043208589221,0.9830109969063419,0.9857262599854758,0.9864429186757107,0.984925715690626,0.9844516433954809,0.9870639753350489,0.9859652325621608,0.9845062855808371,0.9852349560273709,0.9849247762789572,0.9848398127020734,0.9876815834975968,0.9838687578811076,0.9817133848013684,0.9855632975847861,0.9888883335012896,0.9893420176712663,0.9853325896372418,0.9849423696091237,0.9837817233385152,0.9831367533223954,0.9910867059169348,0.9835622869183556,0.9895508461154604,0.9834650273410837,0.985728634715799,0.9859505916934677,0.9860147156464215,0.9878395508414798,0.9852857550396044,0.9841673029788023,0.9857006238544802,0.9857814557087977,0.984620631197753,0.9845745598967557,0.9847180843182116,0.9891579280354119,0.9864628277925963,0.9856591739460931,0.9846971971165643,0.9836977626641741,0.9839118786526957,0.9857075085346598,0.0019583225391656325,10
