mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_features,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,split25_test_score,split26_test_score,split27_test_score,split28_test_score,split29_test_score,split30_test_score,split31_test_score,split32_test_score,split33_test_score,split34_test_score,split35_test_score,split36_test_score,split37_test_score,split38_test_score,split39_test_score,split40_test_score,split41_test_score,split42_test_score,split43_test_score,split44_test_score,split45_test_score,split46_test_score,split47_test_score,split48_test_score,split49_test_score,mean_test_score,std_test_score,rank_test_score
25.980579228401183,0.1459733786560588,0.5870596170425415,0.018651737917157764,0.25,2,1800,"{'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 1800}",0.9893755064041537,0.9865283178658786,0.9896121726981209,0.992002817215462,0.9893365041325175,0.9872275507014793,0.9931042637717911,0.9893425129754589,0.9880951343423258,0.9906558299616142,0.9879648958251048,0.9911994828681854,0.9913382937559433,0.9869967252989511,0.9901318246187364,0.989639018044812,0.988641719886551,0.9886770511128047,0.9882440082636108,0.9922330718089707,0.9897518328117787,0.989232050831145,0.9894614375330161,0.9911633903702561,0.9894075516996923,0.9873898552670305,0.9876991845194789,0.9941813650028951,0.9903772994690758,0.9896318900646681,0.9889788472444259,0.9885598555733521,0.9907186638582761,0.9889764126971571,0.9919993777881524,0.9859800801969614,0.9902978763983803,0.9900466391035587,0.992614828189847,0.990328395148183,0.9921798954947704,0.9876336476176683,0.9895645617717775,0.9913292061914438,0.9888890155444894,0.9872745197657788,0.991437277233681,0.9886697194479108,0.9896632819527811,0.9906959955216657,0.9896896131172355,0.0017437745977799115,11
31.702410988807678,0.1926084883009168,0.6986013746261597,0.020454680118027025,0.25,2,2200,"{'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 2200}",0.9893481415949399,0.9867886870921954,0.9895635134622797,0.9920753650089914,0.9892834183179445,0.9870520098698604,0.9933534283101695,0.9895318007107361,0.9881325414377307,0.9905995363454027,0.9880989353259633,0.9909411832901146,0.9912979758354437,0.9870220259398037,0.9903097536916003,0.9895996192286264,0.9884017089967039,0.9887514421065176,0.9882921436147931,0.9921444338970158,0.9897623967595305,0.989076084614187,0.9895123957497901,0.9909930376151032,0.9893565932669366,0.9871479211593222,0.9874393018808533,0.9942359725058992,0.9903490898452413,0.9894831708856385,0.988917968190542,0.9888096307769147,0.9908840604356023,0.9889375347341289,0.9920382578586991,0.9857801501985077,0.990276885734702,0.9903927478422669,0.9926375459956681,0.9903884301621882,0.99185139240855,0.9875650309308421,0.9893818977957174,0.991394369476161,0.9885901339177648,0.9873344529446719,0.9914634033907062,0.9886252486617089,0.989857824869147,0.990672337033579,0.9896748586343481,0.001766650608041632,12
20.945951800346375,0.12112838870652225,0.7052180480957031,0.02009141398106211,0.15,4,2200,"{'max_features': 0.15, 'min_samples_split': 4, 'n_estimators': 2200}",0.9892947121604401,0.9868614896031808,0.9894040386935972,0.9919170005013817,0.9894879646920499,0.9872154234775993,0.9931541095841947,0.9892136084512373,0.9882305894452351,0.9901211586609955,0.9879782101090054,0.9906642706728845,0.9912776793884703,0.9871160383698315,0.9902174788186882,0.989457533901264,0.9888718168398242,0.9888752700277396,0.9879747956382265,0.9920096610990077,0.9898050445395858,0.9890744058351165,0.989128820248494,0.9908979432919114,0.9890987337898123,0.9873173356438156,0.9872597947257941,0.9938493326956213,0.990279310158774,0.9895566312203897,0.98901549419787,0.9883112616242977,0.9905147097490474,0.989074459012649,0.9917210625237752,0.9860190752459295,0.9900318264063271,0.9902667691351681,0.992121348799284,0.9899936238198984,0.9918594646272897,0.9873495596719865,0.9894187985298675,0.9911400556957959,0.9887593398346995,0.9869369327194557,0.9911597602749286,0.9885321734854813,0.9901212701900224,0.9906921120793998,0.9895729859981468,0.0016787883282610013,13
19.306164817810057,0.11025029910161945,0.5784474897384644,0.01260722295811873,0.19,4,1800,"{'max_features': 0.19, 'min_samples_split': 4, 'n_estimators': 1800}",0.9893990065086695,0.9867127102031246,0.9894548056009269,0.9920770199112396,0.9893425500570601,0.9870959971018349,0.9931590360902594,0.9891818812140144,0.9881467987815853,0.9903278988138468,0.9879056485769032,0.9906753532054997,0.9914025084512064,0.9870951804806121,0.9902914377355883,0.9894258701829838,0.9886481525552113,0.9886848535382452,0.9881026813986441,0.9920729975446971,0.9897304571847236,0.9890005158436818,0.9891431641662074,0.990891505034163,0.9892085615727775,0.9873143389745636,0.9872373425941607,0.993860652469244,0.990217723409175,0.9894647904346927,0.9890063837508161,0.988657552280556,0.990440384692039,0.9891365477935936,0.9918304028772006,0.9856656816072571,0.9901373186288744,0.9904531454319778,0.9923481220336224,0.9899988086592664,0.9917409874137061,0.9873807203164822,0.9892955378481629,0.9911783407759825,0.988632484697583,0.9869291929581971,0.9912038375146224,0.988315212103223,0.9899397566384023,0.9904300102016117,0.9895598373571743,0.0017247061895763625,14
17.167264833450318,0.11381470488755584,0.5785818386077881,0.014502258378882136,0.15,4,1800,"{'max_features': 0.15, 'min_samples_split': 4, 'n_estimators': 1800}",0.98943606619946,0.9866806606801699,0.9893745347332578,0.9919467581818779,0.9894812416571568,0.9870694295309089,0.9931501169855201,0.9891416463245273,0.9880614119910346,0.9899799657640835,0.987973581790073,0.9906772299235509,0.9913363385430392,0.9870850242402321,0.9902327146661134,0.9892801329602607,0.9885662246265288,0.9888474986770028,0.9879323224277948,0.9920623014143933,0.9896842480686059,0.9889465717968037,0.9891799122282598,0.9910779674176109,0.9889378896496874,0.987384285591601,0.9873401602140743,0.9938561914450382,0.9901192694661187,0.9895791522287929,0.9890743766014118,0.9884059432595572,0.9907986122840869,0.989116732955671,0.99182758256389,0.9861402661017067,0.9901433685516183,0.9903722999424979,0.9921936772767737,0.9900244167790575,0.9917786856105085,0.9872851973945889,0.9893703494062915,0.9911792898659092,0.9886622699450152,0.9868426622838061,0.9912331027207981,0.9883141458700557,0.9900507359723635,0.9905513064979081,0.9895557174261418,0.0017098561513891233,15
21.43487446784973,0.1163331464798015,0.6405848693847657,0.015456420313815786,0.19,4,2000,"{'max_features': 0.19, 'min_samples_split': 4, 'n_estimators': 2000}",0.9891995167095275,0.9865688539105131,0.9894707759675324,0.9919552317411148,0.9892520465470142,0.9870222343970824,0.9930526181504389,0.9895181550795522,0.987985461736457,0.9902356864474184,0.987775043855293,0.9909186453015366,0.9913097948883142,0.9871015734115725,0.9903080935090085,0.9892127968345094,0.9886118501995655,0.9888680927040179,0.988046866058253,0.992079943458865,0.9897030352898343,0.9890025251302053,0.9891418677717541,0.9907640969045003,0.9890244449631707,0.9872451311729764,0.9874226768171972,0.9937938357560305,0.9903082174586182,0.9895691399522775,0.9889785043626528,0.9884010114159875,0.9907550333910153,0.9891058877922226,0.9918561067883946,0.9858875656667738,0.9900132858859216,0.9904080023358379,0.9922509418643545,0.9902132088390914,0.9917080651139519,0.9873928237834504,0.9892636210085965,0.9913283358245272,0.9888050971746722,0.9867184519323068,0.9912351837349215,0.9884947597629721,0.9899653458724036,0.9905058572811841,0.9895551068391079,0.0017252169788713088,16
19.040207042694092,0.11683632187466192,0.6389770746231079,0.014001630490973978,0.15,4,2000,"{'max_features': 0.15, 'min_samples_split': 4, 'n_estimators': 2000}",0.9893406533705738,0.9868958561270709,0.9894997332022433,0.9918428376437346,0.9894532110869042,0.9870044466877568,0.9931406855025772,0.9892054524620495,0.988112989679499,0.9900637426081547,0.9876196047810362,0.9907335364348739,0.9912931426001105,0.9871646223330591,0.9902543317079919,0.9893227196097252,0.9886714164110544,0.9887227696616925,0.9880823411399294,0.9920984898156796,0.9896858192841339,0.9889742272827563,0.9888536942805384,0.990966027972798,0.9891331685513715,0.9874214739953799,0.9874204382853871,0.9938913464223413,0.9902437300495748,0.9898073512120897,0.9887900484735722,0.9881199422863037,0.990606800928818,0.9890615779868493,0.9915896126845801,0.9859002626219654,0.9902329167661321,0.990531846639706,0.9922200108031,0.9898037936162121,0.9917986408594841,0.9874308236328636,0.9895097848757184,0.9911462266785135,0.9887665269564618,0.986788914810889,0.9910206541389961,0.9883536972947727,0.9899541323024603,0.9906587557492136,0.989544096606174,0.0017062354727711167,17
23.579562916755677,0.12122387571994388,0.6987123203277588,0.014054174482097346,0.19,4,2200,"{'max_features': 0.19, 'min_samples_split': 4, 'n_estimators': 2200}",0.9891374744305368,0.9866311495705654,0.9894529952966007,0.9919063445813736,0.989269202372307,0.9871204440786414,0.9930282829826641,0.9892126643389215,0.9881093037677227,0.9902130563336451,0.9878982555083304,0.9908050604406708,0.991276083949229,0.9869698611700392,0.9902537683715465,0.9894317571056763,0.9885345007359575,0.9888152679789899,0.9879393826635043,0.9920601723899439,0.9896791027415464,0.9890163303921451,0.9888941713648857,0.990867898761757,0.9890443163191204,0.9873823315967275,0.9873419953686721,0.9939408892211595,0.9902114899387898,0.989536612719162,0.98908838334024,0.9883782346436997,0.9907022450693441,0.9889661988948795,0.9918130222706368,0.9858089113781714,0.9901988542683154,0.9905996105289756,0.992327321232586,0.9900256975135735,0.9916886872236832,0.9874229550917588,0.9893010300358677,0.9912423561625108,0.988599725939759,0.9869602249119904,0.9911417652832022,0.9884071770137363,0.9899918043915361,0.9905120852785562,0.9895431291392771,0.001722315633332975,18
15.008778295516969,0.08538964266269114,0.5831720066070557,0.01184435890616544,0.13,4,1800,"{'max_features': 0.13, 'min_samples_split': 4, 'n_estimators': 1800}",0.9893971790761821,0.9866784268785704,0.9894681042181656,0.9919795802077367,0.9893761534737354,0.9870515680770973,0.9930687867348356,0.9891651461262718,0.98813084673066,0.9898533865892037,0.9880416357044011,0.9905448969033032,0.9912183262450803,0.9872173614092716,0.9904450558495006,0.9891302512706857,0.9885677858077699,0.9891313237588146,0.9878635695645277,0.9919368802088739,0.9898673624076707,0.9890955024075992,0.988999205901029,0.9907204874090919,0.9888552171732892,0.9877230253774523,0.9869054346421219,0.993673535279586,0.9902973593030835,0.98958599820175,0.9890287503820803,0.9884022612167641,0.9906130004406339,0.9892647050264058,0.9916336803610335,0.9860624324740138,0.9900015914456756,0.9905352775979649,0.9920853951575379,0.9899082410001038,0.9919956361271451,0.9872101454873518,0.9894530377808005,0.990959579233728,0.9885369585365013,0.9869125269718116,0.9909786156479624,0.9883346364841264,0.9901405828595212,0.9905934650897399,0.9895327982451654,0.0016793210313011456,19
10.994748339653015,0.07134369145264728,0.6113752508163453,0.013415751148749199,0.07,2,1800,"{'max_features': 0.07, 'min_samples_split': 2, 'n_estimators': 1800}",0.9891115164662088,0.9869964308582541,0.9894635111513036,0.9915567459122252,0.9897120853650104,0.9875067289224793,0.993009844515579,0.9892927439671849,0.9880888277954725,0.9896079892450809,0.9880112573275506,0.9906187024139552,0.991205435390054,0.9872505850350064,0.9903999309229865,0.9891726968161269,0.9888521974246638,0.9887595152598576,0.9878817365516157,0.9918971114742197,0.9898784141521306,0.9889892807798792,0.9892243059250732,0.990684651091755,0.9886194760867312,0.9878835175257314,0.9870227650776913,0.9933283843089986,0.9902024752107023,0.9896153369125427,0.989084910039583,0.9880512810552678,0.9904526939415741,0.9894948488285633,0.9914179915793481,0.986311980048027,0.9902586864190459,0.9906045623742866,0.9917398311417008,0.9900077838295817,0.9920308933123773,0.9870892840804408,0.9892216429592324,0.9911961331060283,0.9886422423660826,0.9864133558284103,0.9907838781616736,0.9883443761111297,0.9905420416366691,0.9905114337586891,0.9895208810092758,0.001624117561431725,20
12.21458046913147,0.08764499059202063,0.6718760442733764,0.016246949837576335,0.07,2,2000,"{'max_features': 0.07, 'min_samples_split': 2, 'n_estimators': 2000}",0.989077739775633,0.9868869884752124,0.9893516098813055,0.9916353160206942,0.9896167588269877,0.9874622782580028,0.9929925503193294,0.9890682751758586,0.9882825847788792,0.9896724017014213,0.9881152539622258,0.9903136019587105,0.9910618390082415,0.9872999579842905,0.9904285253484112,0.9890761945344775,0.9888142860563764,0.9889752811967194,0.987863187299058,0.9920418730331642,0.9899019923190515,0.9889536652909386,0.989112729934765,0.9908099766189693,0.988746810353771,0.9881683278620562,0.9869708345182537,0.993401778184273,0.9900975830069765,0.9894315497804061,0.9889776925158695,0.9882936238442644,0.9904447276119234,0.9892783482568047,0.9915862745962583,0.9861441364336281,0.9902060489577587,0.9901820729186852,0.9915276816877254,0.989961851073763,0.9920503653889963,0.9871101746686843,0.9893787290064928,0.9910386630078806,0.9888128259328426,0.9864917263266578,0.9907629914846288,0.9882770495696416,0.9903903695486751,0.990621776463672,0.9895033776151863,0.00161195027603448,21
13.433013935089111,0.09198695419875172,0.7299129009246826,0.01035450492990138,0.07,2,2200,"{'max_features': 0.07, 'min_samples_split': 2, 'n_estimators': 2200}",0.9891130066608609,0.9868994435433643,0.9893378669004491,0.991483810104933,0.9895637041359755,0.9873628796889689,0.9931237841756747,0.9889930228360679,0.9882686917761878,0.989663137773628,0.9881029338638656,0.990500248322132,0.9909794054732075,0.987120145260473,0.9904059860116888,0.989146771879701,0.988883453988249,0.9888389755657941,0.9877342850205635,0.9918126480962757,0.9899664015085504,0.9889346362495287,0.9893378836666121,0.9907576905160548,0.9887937432997893,0.9881086430164376,0.9870219009033006,0.9934214642826799,0.9903691431576107,0.9893608431026735,0.9889157492370124,0.988021006977055,0.9904343253024545,0.9892938188788557,0.9913853531659577,0.9864073657325243,0.9901869768653029,0.9902641957702893,0.9915856120759663,0.990131988968427,0.9918942792341756,0.9869850650757203,0.9892533218512668,0.9911600411174234,0.9888061797558532,0.9864918182286898,0.9909148962502108,0.9883178536380794,0.9904428463161865,0.990718859148598,0.9895003620874269,0.001617598046990683,22
18.39109820365906,0.16212495956874512,0.7155279731750488,0.03912153849869364,0.13,4,2200,"{'max_features': 0.13, 'min_samples_split': 4, 'n_estimators': 2200}",0.9894292176901234,0.9866755580030079,0.9893675623451875,0.991888977614534,0.9893870346163156,0.9870493520430381,0.992987894638719,0.9891295536561987,0.987940547085385,0.9897393367223435,0.9880005911816193,0.9905604866636863,0.9913184305187988,0.9871333055174875,0.9903298905488123,0.9892683377648555,0.9887162225934853,0.9888749800857243,0.9879656033175195,0.9919232695300346,0.989700797604893,0.9890882659652718,0.9892399213036258,0.9907822000876593,0.9888681088978805,0.987529782303447,0.9871928011586688,0.9936319452860601,0.9902889745025745,0.9894818879897638,0.9887161438457849,0.9883319748769989,0.9905814359245664,0.989149407270763,0.991665161842515,0.9860372069123298,0.9899803644887518,0.990508576293886,0.9920347146477088,0.9900085591520561,0.9916634200818317,0.9871625911360888,0.9891674457849111,0.9910899953613775,0.9887419647612132,0.986584400614279,0.9910659992534402,0.9882785747178902,0.9899808645570397,0.9905122056229901,0.9894950368876629,0.001678879381886109,23
28.53926199913025,0.15615223048983856,0.6329224681854249,0.014199375399396029,0.25,4,2000,"{'max_features': 0.25, 'min_samples_split': 4, 'n_estimators': 2000}",0.989172721999345,0.9865715952152465,0.9895060018018281,0.991866948034431,0.9890628846353359,0.9867101797577001,0.9931558883328412,0.9894119676855521,0.9879267416460928,0.9901661538195528,0.9877865255642038,0.9909198858647521,0.9912486387683991,0.9867444254509488,0.9900309686343676,0.9893444178159768,0.9881713513525497,0.9884383340015599,0.988169277686471,0.9920847480720687,0.9894716279010582,0.9889107213796373,0.9889993873131951,0.9910348834008321,0.9892497899159667,0.9869448225660087,0.9873557181277152,0.9940269017931384,0.9902605819188601,0.9895423894249058,0.9886631471057745,0.9884005366677519,0.9904605031745947,0.9888421026648719,0.9916231332780028,0.9858654771986405,0.9901056054244559,0.9903787128782175,0.9924344086078454,0.9900915436421481,0.9920218549884998,0.9875930543369273,0.9892685071405962,0.9911466118670061,0.9887642380779473,0.9868249129398874,0.9912853352559938,0.9884440877919317,0.9897084001028862,0.9904397492824291,0.9894929680461391,0.0017764487617490912,24
